Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-05-22,0.43203164342076783,0.43752320467299743,0.43203164342076783,0.4356926679611206,46468800,0.0,0.0
1992-05-26,0.4356927762894024,0.437523313456414,0.4302012136717805,0.43386223912239075,95614400,0.0,0.0
1992-05-27,0.43386221276536124,0.4411843121051789,0.43203172459296435,0.44118431210517883,154089600,0.0,0.0
1992-05-28,0.4393536925014734,0.4411842292133502,0.43203164342076783,0.4356926679611206,127243200,0.0,0.0
1992-05-29,0.4375232458114624,0.4439308825982276,0.4356927089274679,0.4375232458114624,178248000,0.0,0.0
1992-06-01,0.4200604696088397,0.43656912728331343,0.410888590384295,0.4218946397304535,248046400,0.001071,0.0
1992-06-02,0.4218946705933454,0.4218946705933454,0.41272283967959,0.41455700993537903,155680000,0.0,0.0
1992-06-03,0.4145569403799375,0.4145569403799375,0.39621408982875655,0.39713117480278015,300574400,0.0,0.0
1992-06-04,0.3980483305534156,0.4017167443486779,0.3925457221059567,0.3998825252056122,180152000,0.0,0.0
1992-06-05,0.4017167659875105,0.4053860126699661,0.3980483519946458,0.4026338756084442,112728000,0.0,0.0
1992-06-08,0.403550949869925,0.403550949869925,0.39621414657266346,0.3980483412742615,104339200,0.0,0.0
1992-06-09,0.39804838203465376,0.39804838203465376,0.3925457728755197,0.39621418714523315,101281600,0.0,0.0
1992-06-10,0.39621401317253574,0.40171661991554286,0.3925456005135772,0.39437979459762573,126604800,0.0,0.0
1992-06-11,0.39437991111534104,0.3980483248581155,0.3925457164893882,0.39529702067375183,140515200,0.0,0.0
1992-06-12,0.39988258197536225,0.4035509962914148,0.3980483870627722,0.4007996916770935,96510400,0.0,0.0
1992-06-15,0.39621426412305966,0.39621426412305966,0.3852081864859683,0.3861252963542938,189190400,0.0,0.0
1992-06-16,0.3797054775424303,0.3815396723113529,0.3576933524818081,0.3613617420196533,365355200,0.0,0.0
1992-06-17,0.3595275150100111,0.36136170961445185,0.3448530520123557,0.3485214412212372,304248000,0.0,0.0
1992-06-18,0.3485215234648745,0.3595275998508475,0.32834444740166946,0.3320128619670868,433720000,0.0,0.0
1992-06-19,0.3375153051338104,0.3375153051338104,0.32100662728592816,0.32834428548812866,427436800,0.0,0.0
1992-06-22,0.32284098282898466,0.32834444964995274,0.3136691259083547,0.32467520236968994,389939200,0.0,0.0
1992-06-23,0.330178642438941,0.3338470570043584,0.3265093951838028,0.3320128619670868,311550400,0.0,0.0
1992-06-24,0.3338469998240366,0.33751541376113886,0.3320128051009204,0.3375154137611389,211064000,0.0,0.0
1992-06-25,0.3411847045531856,0.3411847045531856,0.33201284807901643,0.33476415276527405,160608000,0.0,0.0
1992-06-26,0.33568125204162996,0.33751547156977574,0.3265093951838028,0.3320128619670868,110364800,0.0,0.0
1992-06-29,0.3356811406349037,0.3457701039084525,0.33201275177783485,0.3430188000202179,188428800,0.0,0.0
1992-06-30,0.34301896243121505,0.35402504037556987,0.34118476713423457,0.3521899878978729,193345600,0.0,0.0
1992-07-01,0.3521898095378414,0.3631958819083739,0.3503556151697548,0.35952746868133545,143528000,0.0,0.0
1992-07-02,0.3595274952642029,0.3595274952642029,0.33568115439189233,0.33934956789016724,256648000,0.0,0.0
1992-07-06,0.34118461957421686,0.3430188140779208,0.3338469598881884,0.33934956789016724,122001600,0.0,0.0
1992-07-07,0.339349668930687,0.339349668930687,0.3191725927293228,0.32467520236968994,207088000,0.0,0.0
1992-07-08,0.32284090193149245,0.33568117022514343,0.32284090193149245,0.33568117022514343,195955200,0.0,0.0
1992-07-09,0.33751538662523833,0.34118463295691515,0.33568116755872157,0.33659827709198,165793600,0.0,0.0
1992-07-10,0.33751538930622993,0.3393495838964483,0.3292614524230769,0.33568117022514343,143796800,0.0,0.0
1992-07-13,0.3356811645967839,0.34577012859051176,0.33201277547785496,0.3448530435562134,125563200,0.0,0.0
1992-07-14,0.3448530520123557,0.35218985492098703,0.3448530520123557,0.3485214412212372,125988800,0.0,0.0
1992-07-15,0.34852157281303425,0.3595276507573891,0.3466873775160537,0.3521899878978729,174462400,0.0,0.0
1992-07-16,0.3503555962014307,0.35952744921644536,0.3466871831730009,0.35769325494766235,139798400,0.0,0.0
1992-07-17,0.33017855882644653,0.33751538609934584,0.32742725472182627,0.33017855882644653,423640000,0.0,0.0
1992-07-20,0.3283442854881286,0.33201269824457375,0.32284082141871967,0.32834428548812866,192124800,0.0,0.0
1992-07-21,0.33384697563492505,0.3393495838964483,0.33017856196362017,0.33568117022514343,131947200,0.0,0.0
1992-07-22,0.3320128642404889,0.3338470592903199,0.32284098282898466,0.32467520236968994,161974400,0.0,0.0
1992-07-23,0.32650923417516475,0.3283442854881286,0.32100662728592816,0.32834428548812866,171516800,0.0,0.0
1992-07-24,0.3265093130092305,0.3393495812008871,0.32284089936706495,0.33659827709198,134971200,0.0,0.0
1992-07-27,0.33568125204162996,0.34118471882491397,0.3320128619670868,0.3320128619670868,2396800,0.0,0.0
1992-07-28,0.3338470731233206,0.34118473529815674,0.3320128779974896,0.34118473529815674,134243200,0.0,0.0
1992-07-29,0.34210179271758534,0.3503557313379133,0.3411847074748948,0.34668731689453125,250768000,0.0,0.0
1992-07-30,0.34668731689453125,0.3485215118707856,0.3430189024511492,0.34668731689453125,137894400,0.0,0.0
1992-07-31,0.34668721336815267,0.3485214077966871,0.3430188000202179,0.3430188000202179,90708800,0.0,0.0
1992-08-03,0.34301883025727115,0.346687243928576,0.33384697563492505,0.33568117022514343,68544000,0.0,0.0
1992-08-04,0.3301784251311386,0.3356810311122729,0.3283442313010465,0.3338468372821808,119716800,0.0,0.0
1992-08-05,0.33384689237736526,0.33384689237736526,0.32650923417516475,0.32834428548812866,139260800,0.0,0.0
1992-08-06,0.3246750883231382,0.32650928272868335,0.31366901572783606,0.3228408694267273,257969600,0.0,0.0
1992-08-07,0.3081664308041795,0.32100669875435367,0.30449801723100456,0.31825539469718933,219161600,0.0,0.0
1992-08-10,0.31733837603456055,0.32650940034771114,0.31550418096828026,0.3237580955028534,91448000,0.0,0.0
1992-08-11,0.3265093346459987,0.3265093346459987,0.31550411748108825,0.31917253136634827,121307200,0.0,0.0
1992-08-12,0.3210067906579957,0.32467520528143085,0.31733837603456055,0.3237580955028534,121385600,0.0,0.0
1992-08-13,0.32650923417516475,0.33384689237736526,0.32467504004237324,0.32834428548812866,170990400,0.0,0.0
1992-08-14,0.3301784796209202,0.33201269824457375,0.32650923417516475,0.32834428548812866,136102400,0.0,0.0
1992-08-17,0.32554783175586144,0.32922694087028503,0.32186955756918423,0.32922694087028503,128710400,0.001071,0.0
1992-08-18,0.3273869565708508,0.33290521505696224,0.3273869565708508,0.32922694087028503,112313600,0.0,0.0
1992-08-19,0.32830732518238737,0.33290517348068666,0.32738691568374634,0.32738691568374634,170542400,0.0,0.0
1992-08-20,0.32922694087028503,0.3310660656852744,0.32554783175586144,0.32922694087028503,108908800,0.0,0.0
1992-08-21,0.3292268753087674,0.3329051487629613,0.3237086179215497,0.32830730080604553,109468800,0.0,0.0
1992-08-24,0.32554789940850937,0.3292270092874949,0.3181913495063782,0.3181913495063782,152174400,0.0,0.0
1992-08-25,0.3181913011108092,0.3273869748114978,0.3181913011108092,0.3264674246311188,132361600,0.0,0.0
1992-08-26,0.32554781436920166,0.3273869390859682,0.3181912663887413,0.32554781436920166,121060800,0.0,0.0
1992-08-27,0.3292268997533863,0.33198559890968776,0.32554779109844384,0.32738691568374634,82745600,0.0,0.0
1992-08-28,0.3255477793415488,0.3329051614580858,0.32370863026597035,0.3310660123825073,61241600,0.0,0.0
1992-08-31,0.33106593184599054,0.3402616013168216,0.32922680777449975,0.3384224772453308,121116800,0.0,0.0
1992-09-01,0.3402616497313442,0.3421016335487366,0.3365833765083067,0.3421016335487366,60289600,0.0,0.0
1992-09-02,0.34210167165154487,0.35865472564805134,0.34210167165154487,0.3568155765533447,189896000,0.0,0.0
1992-09-03,0.3604937026945392,0.3623328264800964,0.35129719972610474,0.35129719972610474,211859200,0.0,0.0
1992-09-04,0.35497640818392834,0.35497640818392834,0.3439407537208012,0.34761902689933777,63235200,0.0,0.0
1992-09-08,0.34394065547050656,0.35313632351166196,0.34210153168494933,0.35129719972610474,70000000,0.0,0.0
1992-09-09,0.3531364568266651,0.3623329632669367,0.3512973323468072,0.36049383878707886,157203200,0.0,0.0
1992-09-10,0.3531364632952179,0.3641721189741863,0.34945818971143167,0.3623329699039459,228177600,0.0,0.0
1992-09-11,0.3604938188755965,0.3623329432538724,0.34945816400831536,0.35037773847579956,179883200,0.0,0.0
1992-09-14,0.36049382761836246,0.36785120935083193,0.35681555421591193,0.364172101020813,214681600,0.0,0.0
1992-09-15,0.3623329375889349,0.3623329375889349,0.3512973074508842,0.3549764156341553,218523200,0.0,0.0
1992-09-16,0.35129735371905085,0.35497646238688463,0.3421016816469267,0.3457799553871155,178718400,0.0,0.0
1992-09-17,0.3476189816435707,0.3476189816435707,0.333824630231571,0.3384224772453308,172435200,0.0,0.0
1992-09-18,0.3365833765083067,0.3448603323268417,0.33290512784196125,0.3421016335487366,115606400,0.0,0.0
1992-09-21,0.34394075788190936,0.3512973043279843,0.3402616497313442,0.3421016335487366,89678400,0.0,0.0
1992-09-22,0.34394072683799287,0.34394072683799287,0.3329050977941151,0.33658334612846375,111540800,0.0,0.0
1992-09-23,0.3384225278948427,0.34945815801620483,0.33474425464466917,0.34945815801620483,123972800,0.0,0.0
1992-09-24,0.34761904973474633,0.3512973231549119,0.34026166796684265,0.34026166796684265,125652800,0.0,0.0
1992-09-25,0.3402615513681877,0.3421015346536758,0.33290503160543494,0.3347441554069519,137468800,0.0,0.0
1992-09-28,0.3310660656852744,0.3310660656852744,0.32186955756918423,0.32922694087028503,149520000,0.0,0.0
1992-09-29,0.32738692754134413,0.33474431019006334,0.3237086536808207,0.330146461725235,157270400,0.0,0.0
1992-09-30,0.3310660182879098,0.33474429194798366,0.32738690970020917,0.33198559284210205,100049600,0.0,0.0
1992-10-01,0.32922692328713365,0.33198562264063197,0.32554781436920166,0.32554781436920166,122729600,0.0,0.0
1992-10-02,0.32738686010443413,0.3292268438617066,0.31635206535256655,0.32186946272850037,113545600,0.0,0.0
1992-10-05,0.31819112355908197,0.32186939589820895,0.30531634772315364,0.3200302720069885,264958400,0.0,0.0
1992-10-06,0.32186955756918423,0.3310660656852744,0.3145121742680835,0.32922694087028503,113444800,0.0,0.0
1992-10-07,0.33106596813478745,0.3329051169645595,0.3200303384554195,0.32186946272850037,113310400,0.0,0.0
1992-10-08,0.3237085197894294,0.32554766823733594,0.31635199966786154,0.3200302720069885,126974400,0.0,0.0
1992-10-09,0.3200303255297841,0.3237085739273859,0.31635205257549215,0.3191107511520386,58744000,0.0,0.0
1992-10-12,0.31819119635278587,0.3255477427140224,0.31819119635278587,0.32370859384536743,71635200,0.0,0.0
1992-10-13,0.32922695899467475,0.3384226326892528,0.3237087002047757,0.3338247835636139,147179200,0.0,0.0
1992-10-14,0.33290508047416983,0.3402616013168216,0.33106593184599054,0.3384224772453308,95726400,0.0,0.0
1992-10-15,0.33658327920846887,0.33842242756667074,0.33290503160543494,0.3347441554069519,75420800,0.0,0.0
1992-10-16,0.3439407853139877,0.36417211230348856,0.3421016608341298,0.36049383878707886,451348800,0.0,0.0
1992-10-19,0.3604938387870788,0.3623329632669367,0.3568155652706691,0.36049383878707886,196044800,0.0,0.0
1992-10-20,0.3604937258073054,0.3678511054618951,0.35681545344367677,0.36141330003738403,287246400,0.0,0.0
1992-10-21,0.3623329747240751,0.3641721238187817,0.35313646799300563,0.3568155765533447,114251200,0.0,0.0
1992-10-22,0.3568154993686964,0.3623328963459294,0.3549763752285152,0.358654648065567,84470400,0.0,0.0
1992-10-23,0.3623328963459294,0.36417204504280004,0.3549763752285152,0.358654648065567,91425600,0.0,0.0
1992-10-26,0.3586546837137142,0.37888598442077637,0.3568155348340431,0.37888598442077637,250689600,0.0,0.0
1992-10-27,0.37888598442077637,0.38624336575360013,0.375207711218126,0.37888598442077637,211960000,0.0,0.0
1992-10-28,0.3770468899261791,0.388082520777996,0.3733686164325385,0.3844042718410492,196593600,0.0,0.0
1992-10-29,0.3844042738396814,0.39727905378360534,0.37888601636459357,0.39176079630851746,213897600,0.0,0.0
1992-10-30,0.3936008153694426,0.3936008153694426,0.3825651589194706,0.38624343276023865,129830400,0.0,0.0
1992-11-02,0.3862433963095226,0.388082520777996,0.38072599834740867,0.3844042718410492,170094400,0.0,0.0
1992-11-03,0.3862433542122774,0.3862433542122774,0.3788859730992993,0.38256508111953735,112750400,0.0,0.0
1992-11-04,0.3825651589194706,0.3880825574022746,0.3825651589194706,0.38624343276023865,141960000,0.0,0.0
1992-11-05,0.38624340036187294,0.40463557839393616,0.38624340036187294,0.40463557839393616,298054400,0.0,0.0
1992-11-06,0.4027964540177862,0.4156712094767223,0.4027964540177862,0.4101538360118866,263972800,0.0,0.0
1992-11-09,0.41199303236676244,0.41199303236676244,0.4027965242801773,0.40647563338279724,112929600,0.0,0.0
1992-11-10,0.4046355383176255,0.4156711681922233,0.40279641401200894,0.41383206844329834,122225600,0.0,0.0
1992-11-11,0.4156711520836746,0.4285459303216429,0.4138320524060205,0.4175103008747101,140425600,0.0,0.0
1992-11-12,0.4193503446856399,0.42302859368141826,0.4147516616782733,0.41843074560165405,107598400,0.0,0.0
1992-11-13,0.41935030084435476,0.42118944970666294,0.4119929195809901,0.41383206844329834,84750400,0.0,0.0
1992-11-16,0.4138321641895364,0.42486779661739216,0.41199301490171364,0.42210909724235535,67547200,0.0,0.0
1992-11-17,0.42118956501004584,0.42302866526243643,0.403716098963071,0.40647563338279724,168806400,0.0,0.0
1992-11-18,0.4119930556326202,0.4285460884470336,0.40831478125002635,0.4248678386211395,304808000,0.0,0.0
1992-11-19,0.42486767364332384,0.43774245163251546,0.42486767364332384,0.42854592204093933,240542400,0.0,0.0
1992-11-20,0.43038504434448566,0.4322250279143628,0.41935025071646953,0.42302849888801575,155489600,0.0,0.0
1992-11-23,0.4156711520836746,0.41935028459322826,0.4138320524060205,0.4175103008747101,152723200,0.0,0.0
1992-11-24,0.41935025071646953,0.42302849888801575,0.4156711185041306,0.42302849888801575,156822400,0.0,0.0
1992-11-25,0.41935027235772726,0.4211894210951014,0.41199289159415237,0.41567113995552063,117342400,0.0,0.0
1992-11-27,0.4156711399555207,0.4211894210951014,0.4138320403315265,0.41567113995552063,47196800,0.0,0.0
1992-11-30,0.41471251195010206,0.4239285588264465,0.41010488225492053,0.42392855882644653,160507200,0.001071,0.0
1992-12-01,0.4220856044309519,0.43498777652682563,0.41839864377622016,0.42945775389671326,130144000,0.0,0.0
1992-12-02,0.42945767165940757,0.4313007332818584,0.4202424619828959,0.4220855236053467,97776000,0.0,0.0
1992-12-03,0.41655552445387556,0.4248501142962071,0.4137909564803414,0.42392855882644653,187588800,0.0,0.0
1992-12-04,0.42208552824203377,0.42392854066685925,0.4165555066101228,0.4193209111690521,95782400,0.0,0.0
1992-12-07,0.418398765137557,0.4257718026638031,0.418398765137557,0.4257718026638031,144222400,0.0,0.0
1992-12-08,0.4257716680044912,0.4331447031988586,0.4257716680044912,0.42853623628616333,196638400,0.0,0.0
1992-12-09,0.4257717319415864,0.4276147941454291,0.4220856567517877,0.4248502254486084,159409600,0.0,0.0
1992-12-10,0.4220855236053467,0.42485009143008734,0.416555502034184,0.4220855236053467,140190400,0.0,0.0
1992-12-11,0.422085546322673,0.4294576947735148,0.422085546322673,0.42392855882644653,120187200,0.0,0.0
1992-12-14,0.4239285360099263,0.42577159763237715,0.41839856365663486,0.4220855236053467,110510400,0.0,0.0
1992-12-15,0.41839860415649127,0.42024250266123675,0.4091833689790341,0.41563403606414795,182537600,0.0,0.0
1992-12-16,0.41471254510954286,0.4202425182026301,0.40181034914933744,0.4054964482784271,225926400,0.0,0.0
1992-12-17,0.4073402968323804,0.42392854066685925,0.4073402968323804,0.4193209111690521,233867200,0.0,0.0
1992-12-18,0.42392861718845193,0.43683078928432567,0.4220856044309519,0.42945775389671326,235457600,0.0,0.0
1992-12-21,0.4294577674237009,0.44235993992596506,0.42761475460814996,0.43959537148475647,256065600,0.0,0.0
1992-12-22,0.44051692645424784,0.4515760369066059,0.44051692645424784,0.4469684064388275,280168000,0.0,0.0
1992-12-23,0.44420287347110476,0.44604677167517626,0.4368306766877058,0.44051679968833923,112336000,0.0,0.0
1992-12-24,0.44236005424443897,0.44236005424443897,0.43498790264129633,0.4349879026412964,45964800,0.0,0.0
1992-12-28,0.43683079188784124,0.44051691586057184,0.43683079188784124,0.43867385387420654,70448000,0.0,0.0
1992-12-29,0.43867386507698103,0.44788996273026116,0.43867386507698103,0.43959537148475647,116278400,0.0,0.0
1992-12-30,0.4405169171578758,0.4405169171578758,0.4331447184085846,0.4331447184085846,100587200,0.0,0.0
1992-12-31,0.4331446029049403,0.44235981197078805,0.4331446029049403,0.44051679968833923,92232000,0.0,0.0
1993-01-04,0.4386738512597063,0.44235992599258694,0.4257716791638326,0.42945775389671326,129136000,0.0,0.0
1993-01-05,0.4276147115412513,0.43683075904846186,0.42208557521569706,0.4368307590484619,186256000,0.0,0.0
1993-01-06,0.44788994532462334,0.45710515669790835,0.4460468833628143,0.45526209473609924,281400000,0.0,0.0
1993-01-07,0.45526206578408107,0.4607920880217954,0.44696836131019185,0.4497329294681549,272137600,0.0,0.0
1993-01-08,0.4478901236204413,0.4644783769304881,0.4405170853520664,0.4589492380619049,320936000,0.0,0.0
1993-01-11,0.45710534267892217,0.4746159888038381,0.45526227996723195,0.4727729260921478,273728000,0.0,0.0
1993-01-12,0.4626351375434597,0.4700073362919164,0.4534190893173218,0.4534190893173218,346158400,0.0,0.0
1993-01-13,0.4534190515971203,0.4718511957338961,0.4515759897588613,0.46816423535346985,199640000,0.0,0.0
1993-01-14,0.4718511140878953,0.4810663232488976,0.47000721586478406,0.4792233109474182,367808000,0.0,0.0
1993-01-15,0.44973287224912617,0.4589489677856117,0.442359838322751,0.44420289993286133,902630400,0.0,0.0
1993-01-18,0.43867385387420654,0.4423599286290562,0.42761474368780106,0.43867385387420654,333636800,0.0,0.0
1993-01-19,0.44051679968833923,0.44604677167517626,0.4368306766877058,0.44051679968833923,274041600,0.0,0.0
1993-01-20,0.4405168522095769,0.4442029264318198,0.4386737904895186,0.4423598647117615,158737600,0.0,0.0
1993-01-21,0.4405168522095769,0.4442029264318198,0.4331446545472174,0.4423598647117615,184419200,0.0,0.0
1993-01-22,0.44420299061542157,0.44420299061542157,0.4349877791193568,0.43867385387420654,146944000,0.0,0.0
1993-01-25,0.4368307287694603,0.44604682485573266,0.4368307287694603,0.4423598647117615,202272000,0.0,0.0
1993-01-26,0.4460468028157434,0.4571050741539363,0.4460468028157434,0.44788986444473267,285622400,0.0,0.0
1993-01-27,0.44973287224912617,0.4552620078615863,0.433144628707941,0.44420289993286133,226620800,0.0,0.0
1993-01-28,0.44235982346405583,0.44420288501225846,0.43683068803731717,0.44143831729888916,184038400,0.0,0.0
1993-01-29,0.44420299061542157,0.45157602604697733,0.4349877791193568,0.43867385387420654,266100800,0.0,0.0
1993-02-01,0.4368307037044295,0.4515759348869324,0.4368307037044295,0.4515759348869324,240553600,0.0,0.0
1993-02-02,0.4478898598568867,0.45341899546934683,0.4442028999328614,0.44420289993286133,182336000,0.0,0.0
1993-02-03,0.44973289907797553,0.44973289907797553,0.43130075612330454,0.4423598647117615,264185600,0.0,0.0
1993-02-04,0.4423599286290562,0.44420299061542157,0.4349877791193568,0.43867385387420654,208152000,0.0,0.0
1993-02-05,0.43683070563514986,0.4386737672576007,0.4147124896296044,0.4220855236053467,367617600,0.0,0.0
1993-02-08,0.4202424539482739,0.42392852790483027,0.40918332154800535,0.4165554940700531,281075200,0.0,0.0
1993-02-09,0.4202424665993366,0.42300703445444654,0.4165555066101228,0.4193209111690521,238660800,0.0,0.0
1993-02-10,0.4202424288674549,0.422085490344671,0.40549636207797224,0.41102635860443115,268284800,0.0,0.0
1993-02-11,0.4110265809421409,0.41471268128157157,0.40549658142432454,0.40641894936561584,168268800,0.0,0.0
1993-02-12,0.40638078642244363,0.41007576301143617,0.3971454536029438,0.39806899428367615,275396800,0.001071,0.0
1993-02-16,0.3952982664038651,0.3952982664038651,0.38052004198398726,0.3916032910346985,407736000,0.0,0.0
1993-02-17,0.3934504770139512,0.3989925349644085,0.38421514419445135,0.39806899428367615,249580800,0.0,0.0
1993-02-18,0.4063807725906372,0.4082286924178762,0.3952983834494871,0.4063807725906372,280123200,0.0,0.0
1993-02-19,0.4082286924178762,0.4100757490538655,0.40453371595464793,0.4063807725906372,177800000,0.0,0.0
1993-02-22,0.40638062337400116,0.41376973505864845,0.40453356741622204,0.4073050022125244,98761600,0.0,0.0
1993-02-23,0.4063808220338498,0.40822874208591997,0.3989925699283775,0.400839626789093,194073600,0.0,0.0
1993-02-24,0.3851387070635076,0.3980690172169314,0.3851387070635076,0.39622193574905396,286563200,0.0,0.0
1993-02-25,0.39345051974725387,0.4045337736606598,0.39345051974725387,0.4045337736606598,167227200,0.0,0.0
1993-02-26,0.4008394593337237,0.4008394593337237,0.38606209810483993,0.3916032910346985,294884800,0.0,0.0
1993-03-01,0.39160332313116897,0.395298298803182,0.389756242228093,0.39345037937164307,119302400,0.0,0.0
1993-03-02,0.3916034546315506,0.4026866836498086,0.3916034546315506,0.400839626789093,147694400,0.0,0.0
1993-03-03,0.3989924865668926,0.40638073712873796,0.393450429288683,0.40361014008522034,202697600,0.0,0.0
1993-03-04,0.4026866346560515,0.4082286924178762,0.3952983834494871,0.4063807725906372,188339200,0.0,0.0
1993-03-05,0.40453371595464793,0.41192283035246197,0.40453371595464793,0.4063807725906372,111619200,0.0,0.0
1993-03-08,0.4063807026974791,0.419311009441993,0.4063807026974791,0.41746392846107483,177004800,0.0,0.0
1993-03-09,0.4174639357846977,0.424853049041291,0.4174639357846977,0.4193110167980194,154828800,0.0,0.0
1993-03-10,0.4193110167980194,0.4230060173531759,0.4137698230832608,0.4193110167980194,132496000,0.0,0.0
1993-03-11,0.4211589606541018,0.42300604177405876,0.4156169280908789,0.42023539543151855,144614400,0.0,0.0
1993-03-12,0.4193111025930295,0.4193111025930295,0.41007576962459447,0.4156169891357422,126694400,0.0,0.0
1993-03-15,0.4137697970067502,0.4230059906945839,0.4091521194270635,0.42115890979766846,136035200,0.0,0.0
1993-03-16,0.4230060099323276,0.4267001225689582,0.41746392846107483,0.41746392846107483,101281600,0.0,0.0
1993-03-17,0.41746384697420674,0.4211588467432958,0.40638062337400116,0.4073050022125244,176220800,0.0,0.0
1993-03-18,0.4063807936473916,0.4109993109992281,0.4026866555213929,0.4026866555213928,106187200,0.0,0.0
1993-03-19,0.40638072186289076,0.40822864145945736,0.3952983341051344,0.3971453905105591,154100800,0.0,0.0
1993-03-22,0.395298298803182,0.3980688954951941,0.389756242228093,0.39345037937164307,165200000,0.0,0.0
1993-03-23,0.3934504898905871,0.39899254802242196,0.38883283566101706,0.38975635170936584,102536000,0.0,0.0
1993-03-24,0.3897562770351143,0.40083952798401257,0.3879092206296896,0.3971453905105591,143068800,0.0,0.0
1993-03-25,0.39714549673756394,0.4045337736606598,0.3952984398380953,0.4045337736606598,171046400,0.0,0.0
1993-03-26,0.40453362933075626,0.40453362933075626,0.3879091859876189,0.39345037937164307,151760000,0.0,0.0
1993-03-29,0.38606218329235475,0.3879092397890079,0.37497893179604097,0.3768259882926941,261710400,0.0,0.0
1993-03-30,0.37774946247198826,0.38606211543083185,0.3712847288761574,0.3860621154308319,264051200,0.0,0.0
1993-03-31,0.38790924918361697,0.38975630572500314,0.3786730786228747,0.38052013516426086,223036800,0.0,0.0
1993-04-01,0.37867308166259384,0.38421511452244533,0.3768260004437747,0.3823680579662323,108203200,0.0,0.0
1993-04-02,0.3731318903711554,0.3786730847475433,0.3657427762322876,0.3703612685203552,253792000,0.0,0.0
1993-04-05,0.3694377541542053,0.3731318919752134,0.3657427778045805,0.3694377541542053,149172800,0.0,0.0
1993-04-06,0.36943767661816307,0.37128473280971147,0.36020150780677795,0.36020150780677795,168369600,0.0,0.0
1993-04-07,0.36204861984820474,0.37497892769992636,0.3583544822326465,0.3731318712234497,162848000,0.0,0.0
1993-04-08,0.3694377211552755,0.3731318586463157,0.3620486076446533,0.3675898015499115,163430400,0.0,0.0
1993-04-12,0.3657427778045805,0.3768260051336151,0.3657427778045805,0.3694377541542053,93049600,0.0,0.0
1993-04-13,0.37313186793504866,0.3786730619782492,0.35650742261427953,0.35835447907447815,164483200,0.0,0.0
1993-04-14,0.35650737076107997,0.36020150780677795,0.3518888547598665,0.36020150780677795,170060800,0.0,0.0
1993-04-15,0.35650749697444756,0.35650749697444756,0.3454242433851391,0.3491183817386627,218702400,0.0,0.0
1993-04-16,0.3565075364369351,0.36020167519936985,0.35004196123949705,0.3555839955806732,686795200,0.0,0.0
1993-04-19,0.35835447907447815,0.365742754240482,0.35650742261427953,0.35835447907447815,227864000,0.0,0.0
1993-04-20,0.36020158340437153,0.37128481073340613,0.35650744558336345,0.3694377541542053,240049600,0.0,0.0
1993-04-21,0.3712848092758755,0.3749789470823817,0.3638956951342496,0.366666316986084,205273600,0.0,0.0
1993-04-22,0.36389569656277326,0.3731318919752134,0.3620486399835724,0.3694377541542053,157673600,0.0,0.0
1993-04-23,0.3675897619692924,0.371284737591014,0.3602015124453538,0.36389562487602234,134142400,0.0,0.0
1993-04-26,0.36389562254490215,0.36758975961450757,0.3583544292717948,0.36204856634140015,102804800,0.0,0.0
1993-04-27,0.3602015563887287,0.3712847828865051,0.3602015563887287,0.3712847828865051,129673600,0.0,0.0
1993-04-28,0.36758979952195525,0.3842150828656977,0.36758979952195525,0.3795965909957886,163240000,0.0,0.0
1993-04-29,0.3805201541232424,0.3823680739479045,0.3703612809829494,0.3749789595603943,82443200,0.0,0.0
1993-04-30,0.3749788798805326,0.38790918608330954,0.3749788798805326,0.3786730170249939,132339200,0.0,0.0
1993-05-03,0.37867299177133323,0.38421502331559004,0.3768259109909832,0.38329148292541504,65184000,0.0,0.0
1993-05-04,0.3860622169303943,0.40083958270758296,0.38421513561019754,0.3943748474121094,170822400,0.0,0.0
1993-05-05,0.3916034272773191,0.4100757703020763,0.3916034272773191,0.4026866555213928,253064000,0.0,0.0
1993-05-06,0.4026865843894373,0.40453366545746605,0.3952983341051344,0.3971453905105591,70459200,0.0,0.0
1993-05-07,0.3952984398380953,0.4045337736606598,0.3952984398380953,0.4045337736606598,81894400,0.0,0.0
1993-05-10,0.4063807725906372,0.412846346339153,0.4063807725906372,0.4063807725906372,137928000,0.0,0.0
1993-05-11,0.4063807936473916,0.40822871357038115,0.39899254205800255,0.4026866555213928,158379200,0.0,0.0
1993-05-12,0.4008394921872062,0.40453362933075626,0.39160332313116897,0.39345037937164307,105224000,0.0,0.0
1993-05-13,0.3952983881472373,0.41192283524777806,0.3952983881472373,0.41007575392723083,361726400,0.0,0.0
1993-05-14,0.40822869726929095,0.41376989190571795,0.4063807774200912,0.41007575392723083,117409600,0.0,0.0
1993-05-17,0.4100757609121663,0.4137698989535767,0.40638078434208913,0.4119228422641754,69641600,0.0,0.0
1993-05-18,0.4100757539272308,0.4156169732262652,0.4063807774200912,0.41007575392723083,163475200,0.0,0.0
1993-05-19,0.4045336065957701,0.4248529998063588,0.402686525796501,0.42300596833229065,172771200,0.0,0.0
1993-05-20,0.4230061336170354,0.4359364441423022,0.4230061336170354,0.4340893626213074,290528000,0.0,0.0
1993-05-21,0.43408922065476274,0.4368598173675361,0.41931099491289686,0.42485302686691284,148198400,0.0,0.0
1993-05-24,0.4193110036282441,0.43408922967727426,0.4193110036282441,0.4257766008377075,150315200,0.0,0.0
